Persona atendida;Tipo de pasaporte;Tiempo de servicio (minutos)
36214;Biométrico;0,316632956
36215;Biométrico;0,722717459
36216;Biométrico;1,112796938
36217;Biométrico;0,970671626
36218;Biométrico;0,193509516
36219;Biométrico;0,28125696
36220;Biométrico;0,310321761
36221;Biométrico;2,398287148
36222;Biométrico;0,578347157
36223;Biométrico;2,723176353
36224;Biométrico;0,08923577
36225;Biométrico;0,713718909
36226;Biométrico;2,173502259
36227;Biométrico;0,990303312
36228;Biométrico;1,005715271
36229;Biométrico;5,289648878
36230;Biométrico;0,847421726
36231;Biométrico;0,485905986
36232;Biométrico;2,534876912
36233;Biométrico;1,105645938
36234;Biométrico;0,829936017
36235;Biométrico;0,614270125
36236;Biométrico;0,072172746
36237;Biométrico;0,997053198
36238;Biométrico;0,510467407
36239;Biométrico;0,530186472
36240;Biométrico;0,390473622
36241;Biométrico;2,373373127
36242;Biométrico;0,529058938
36243;Biométrico;0,686165022
36244;Biométrico;1,396952637
36245;Biométrico;0,550562626
36246;Biométrico;0,90194875
36247;Biométrico;2,989261851
36248;Biométrico;0,543606682
36249;Biométrico;0,035525155
36250;Biométrico;1,55706399
36251;Biométrico;3,177231974
36252;Biométrico;1,1913914
36253;Biométrico;0,461714105
36254;Biométrico;0,158975777
36255;Biométrico;0,449266455
36256;Biométrico;0,43770977
36257;Biométrico;0,012729583
36258;Biométrico;0,080824184
36259;Biométrico;0,789900963
36260;Biométrico;0,331296391
36261;Biométrico;1,38529424
36262;Biométrico;2,677912393
36263;Biométrico;1,314949163
36264;Biométrico;2,060796568
36265;Biométrico;1,243592157
36266;Biométrico;0,545886818
36267;Biométrico;1,089702378
36268;Biométrico;1,193808145
36269;Biométrico;1,863984195
36270;Biométrico;0,05497637
36271;Biométrico;0,434790147
36272;Biométrico;0,092455304
36273;Biométrico;0,122597125
36274;Biométrico;3,407862117
36275;Biométrico;0,451528759
36276;Biométrico;0,34018524
36277;Biométrico;2,760818366
36278;Biométrico;0,253738208
36279;Biométrico;0,628171372
36280;Biométrico;2,10398918
36281;Biométrico;3,796965839
36282;Biométrico;1,162502093
36283;Biométrico;0,487546258
36284;Biométrico;5,760907264
36285;Biométrico;0,848259063
36286;Biométrico;1,863589426
36287;Biométrico;3,171967002
36288;Biométrico;1,312455703
36289;Biométrico;1,409941696
36290;Biométrico;0,795152266
36291;Biométrico;1,180894121
36292;Biométrico;2,140495502
36293;Biométrico;0,633355351
36294;Biométrico;1,404934754
36295;Biométrico;0,530912674
36296;Biométrico;0,612582102
36297;Biométrico;0,085294402
36298;Biométrico;1,085391586
36299;Biométrico;4,013317392
36300;Biométrico;2,77598486
36301;Biométrico;2,208285748
36302;Biométrico;0,206086221
36303;Biométrico;0,028336942
36304;Biométrico;1,039624664
36305;Biométrico;3,932062298
36306;Biométrico;1,129634126
36307;Biométrico;4,64202953
36308;Biométrico;0,77907231
36309;Biométrico;0,430154705
36310;Biométrico;0,802621208
36311;Biométrico;1,57672035
36312;Biométrico;0,21927456
36313;Biométrico;0,347753942
36314;Biométrico;2,398510594
36315;Biométrico;1,170307242
36316;Biométrico;2,456291517
36317;Biométrico;1,045736179
36318;Biométrico;2,16782523
36319;Biométrico;0,48402383
36320;Biométrico;2,39043396
36321;Biométrico;0,566962722
36322;Biométrico;0,554238907
36323;Biométrico;2,780685561
36324;Biométrico;1,324798485
36325;Biométrico;1,565886222
36326;Biométrico;0,566902219
36327;Biométrico;0,322392624
36328;Biométrico;0,863331738
36329;Biométrico;1,425885236
36330;Biométrico;0,092409857
36331;Biométrico;0,094714765
36332;Biométrico;0,183760928
36333;Biométrico;2,844015787
36334;Biométrico;0,915569119
36335;Biométrico;0,802214801
36336;Biométrico;2,028981013
36337;Biométrico;0,153237352
36338;Biométrico;2,090621179
36339;Biométrico;0,580449766
36340;Biométrico;1,746785819
36341;Biométrico;2,280973378
36342;Biométrico;4,082285068
36343;Biométrico;0,796976899
36344;Biométrico;1,232977167
36345;Biométrico;1,972198856
36346;Biométrico;0,138925864
36347;Biométrico;0,742604954
36348;Biométrico;0,739330476
36349;Biométrico;0,019491651
36350;Biométrico;1,203879466
36351;Biométrico;1,122638444
36352;Biométrico;0,806847365
36353;Biométrico;0,971618055
36354;Biométrico;1,549804353
36355;Biométrico;0,840206311
36356;Biométrico;0,521743596
36357;Biométrico;1,434227974
36358;Biométrico;0,421775949
36359;Biométrico;0,041319189
36360;Biométrico;1,644872763
36361;Biométrico;1,655463631
36362;Biométrico;5,833252228
36363;Biométrico;3,309580184
36364;Biométrico;0,025305984
36365;Biométrico;0,344971469
36366;Biométrico;1,338667392
36367;Biométrico;1,501081854
36368;Biométrico;0,135828479
36369;Biométrico;1,901088921
36370;Biométrico;1,183078556
36371;Biométrico;0,205955257
36372;Biométrico;0,599143161
36373;Biométrico;0,264248916
36374;Biométrico;0,056744299
36375;Biométrico;0,14872074
36376;Biométrico;0,937696904
36377;Biométrico;0,661967028
36378;Biométrico;0,695041448
36379;Biométrico;1,27239994
36380;Biométrico;1,837196772
36381;Biométrico;0,071303883
36382;Biométrico;0,167513637
36383;Biométrico;0,348595014
36384;Biométrico;0,18180627
36385;Biométrico;0,320185202
36386;Biométrico;0,142920173
36387;Biométrico;1,123128694
36388;Biométrico;2,325554842
36389;Biométrico;0,832556902
36390;Biométrico;0,705715532
36391;Biométrico;0,218803605
36392;Biométrico;0,590945066
36393;Biométrico;2,931319802
36394;Biométrico;2,058506572
36395;Biométrico;0,198338273
36396;Biométrico;0,783699487
36397;Biométrico;0,16999043
36398;Biométrico;1,222319298
36399;Biométrico;0,728339706
36400;Biométrico;5,939144013
36401;Biométrico;0,29499312
36402;Biométrico;0,63947682
36403;Biométrico;1,210395484
36404;Biométrico;0,191869962
36405;Biométrico;0,151111735
36406;Biométrico;3,345613751
36407;Biométrico;1,954116385
36408;Biométrico;1,190562912
36409;Biométrico;3,260796491
36410;Biométrico;0,910175446
36411;Biométrico;1,767104707
36412;Biométrico;0,61574117
36413;Biométrico;0,328637997
36414;Biométrico;0,725213344
36415;Biométrico;0,145598485
36416;Biométrico;0,727040065
36417;Biométrico;0,833875944
36418;Biométrico;1,077406713
36419;Biométrico;0,80616334
36420;Biométrico;0,541740653
36421;Biométrico;0,566053854
36422;Biométrico;0,729313141
36423;Biométrico;0,031563232
36424;Biométrico;2,773853173
36425;Biométrico;2,396830551
36426;Biométrico;0,343551466
36427;Biométrico;2,479015199
36428;Biométrico;0,870017406
36429;Biométrico;2,750754948
36430;Biométrico;0,262335351
36431;Biométrico;0,582559795
36432;Biométrico;0,053812216
36433;Biométrico;0,879704231
36434;Biométrico;2,001328456
36435;Biométrico;3,394667628
36436;Biométrico;0,502975022
36437;Biométrico;0,866351807
36438;Biométrico;1,576879161
36439;Biométrico;1,640349064
36440;Biométrico;1,106994889
36441;Biométrico;1,111971767
36442;Biométrico;0,420333509
36443;Biométrico;0,663975283
36444;Biométrico;1,84307345
36445;Biométrico;0,591296823
36446;Biométrico;0,120646597
36447;Biométrico;1,163900317
36448;Biométrico;0,897046904
36449;Biométrico;1,572619554
36450;Biométrico;3,531089208
36451;Biométrico;2,231782603
36452;Biométrico;3,995342789
36453;Biométrico;0,027303806
36454;Biométrico;0,188942434
36455;Biométrico;2,886879137
36456;Biométrico;0,433901351
36457;Biométrico;5,239221806
36458;Biométrico;0,002525959
36459;Biométrico;0,666815828
36460;Biométrico;0,863324759
36461;Biométrico;1,42531381
36462;Biométrico;0,810072897
36463;Biométrico;0,33137415
36464;Biométrico;3,714610242
36465;Biométrico;1,944535586
36466;Biométrico;0,818014165
36467;Biométrico;0,892859905
36468;Biométrico;1,829259443
36469;Biométrico;0,519981103
36470;Biométrico;1,984983848
36471;Biométrico;1,741983788
36472;Biométrico;0,060494179
36473;Biométrico;0,507049209
36474;Biométrico;0,22678925
36475;Biométrico;0,091512914
36476;Biométrico;5,677701671
36477;Biométrico;1,080248434
36478;Biométrico;2,163114078
36479;Biométrico;0,187958417
36480;Biométrico;0,373945006
36481;Biométrico;0,785900207
36482;Biométrico;3,817130198
36483;Biométrico;1,081756374
36484;Biométrico;2,951718325
36485;Biométrico;0,458283105
36486;Biométrico;0,231337199
36487;Biométrico;0,937402471
36488;Biométrico;1,973398307
36489;Biométrico;2,776246547
36490;Biométrico;2,073936027
36491;Biométrico;2,034781409
36492;Biométrico;0,134104266
36493;Biométrico;1,092775316
36494;Biométrico;2,44850772
36495;Biométrico;1,992111004
36496;Biométrico;1,911312261
36497;Biométrico;1,294441314
36498;Biométrico;4,051240612
36499;Biométrico;0,441269996
36500;Biométrico;0,725661326
36501;Biométrico;1,237948095
36502;Biométrico;3,870150999
36503;Biométrico;0,009581566
36504;Biométrico;0,219126205
36505;Biométrico;0,678573993
36506;Biométrico;4,225665714
36507;Biométrico;1,847371829
36508;Biométrico;1,676226133
36509;Biométrico;0,2387374
36510;Biométrico;1,078648382
36511;Biométrico;0,063765389
36512;Biométrico;2,132251405
36513;Biométrico;3,340836507
36514;Biométrico;0,688857077
36515;Biométrico;0,373843047
36516;Biométrico;2,216133051
36517;Biométrico;2,955413872
36518;Biométrico;1,158075359
36519;Biométrico;0,8088459
36520;Biométrico;0,684863342
36521;Biométrico;1,128300938
36522;Biométrico;1,583506651
36523;Biométrico;0,32634637
36524;Biométrico;1,351581198
36525;Biométrico;2,100394194
36526;Biométrico;0,244765177
36527;Biométrico;4,374385646
36528;Biométrico;0,688080607
36529;Biométrico;0,139300031
36530;Biométrico;0,561200224
36531;Biométrico;4,471755097
36532;Biométrico;0,208905534
36533;Biométrico;0,563420667
36534;Biométrico;0,620730038
36535;Biométrico;2,628169109
36536;Biométrico;0,357794851
36537;Biométrico;0,950625899
36538;Biométrico;0,132878133
36539;Biométrico;1,078625776
36540;Biométrico;0,212444006
36541;Biométrico;0,071639573
36542;Biométrico;2,72026753
36543;Biométrico;1,016254329
36544;Biométrico;0,561744198
36545;Biométrico;2,408160808
36546;Biométrico;2,933199803
36547;Biométrico;1,250814499
36548;Biométrico;2,022490883
36549;Biométrico;0,529114735
36550;Biométrico;0,163160788
36551;Biométrico;2,778003175
36552;Biométrico;0,914824332
36553;Biométrico;1,432679479
36554;Biométrico;0,305753311
36555;Biométrico;4,508194285
36556;Biométrico;2,081254117
36557;Biométrico;0,105928524
36558;Biométrico;0,738364214
36559;Biométrico;0,89720184
36560;Biométrico;1,446550397
36561;Biométrico;4,264149267
36562;Biométrico;1,941605178
36563;Biométrico;0,356619737
36564;Biométrico;0,093110145
36565;Biométrico;4,212175642
36566;Biométrico;0,195000536
36567;Biométrico;1,892717174
36568;Biométrico;1,950242718
36569;Biométrico;3,065618907
36570;Biométrico;1,614047698
36571;Biométrico;0,551341441
36572;Biométrico;0,355975935
36573;Biométrico;5,770477528
36574;Biométrico;4,477770169
36575;Biométrico;0,725562336
36576;Biométrico;0,898860174
36577;Biométrico;0,30513754
36578;Biométrico;0,145058346
36579;Biométrico;0,129276334
36580;Biométrico;0,26058106
36581;Biométrico;2,987991645
36582;Biométrico;1,326715469
36583;Biométrico;1,307250872
36584;Biométrico;0,303266602
36585;Biométrico;1,71098309
36586;Biométrico;0,088224577
36587;Biométrico;0,424436357
36588;Biométrico;1,287894047
36589;Biométrico;0,883114702
36590;Biométrico;0,211963151
36591;Biométrico;1,689898877
36592;Biométrico;0,675771073
36593;Biométrico;0,505787828
36594;Biométrico;0,116723577
36595;Biométrico;1,409712869
36596;Biométrico;0,616983661
36597;Biométrico;0,704516805
36598;Biométrico;0,159462905
36599;Biométrico;0,611552903
36600;Biométrico;0,367080754
36601;Biométrico;0,384813786
36602;Biométrico;3,700500304
36603;Biométrico;0,572211037
36604;Biométrico;0,40110537
36605;Biométrico;1,048632804
36606;Biométrico;0,748008857
36607;Biométrico;2,39637658
36608;Biométrico;0,42319533
36609;Biométrico;0,963976184
36610;Biométrico;3,577335881
36611;Biométrico;1,447966351
36612;Biométrico;0,006540488
36613;Biométrico;0,161270123
36614;Biométrico;0,756190328
36615;Biométrico;2,483085975
36616;Biométrico;1,979217221
36617;Biométrico;1,149985568
36618;Biométrico;1,688719579
36619;Biométrico;0,947756476
36620;Biométrico;6,18849071
36621;Biométrico;1,220779705
36622;Biométrico;0,615151424
36623;Biométrico;0,969907384
36624;Biométrico;3,935179614
36625;Biométrico;1,198731483
36626;Biométrico;1,075648745
36627;Biométrico;0,239866329
36628;Biométrico;0,10060873
36629;Biométrico;0,685432834
36630;Biométrico;2,188499403
36631;Biométrico;3,415919247
36632;Biométrico;0,393887538
36633;Biométrico;0,818463783
36634;Biométrico;0,918603077
36635;Biométrico;0,128151835
36636;Biométrico;0,578171598
36637;Biométrico;7,354262098
36638;Biométrico;1,073046591
36639;Biométrico;1,827106743
36640;Biométrico;2,263500688
36641;Biométrico;2,865229984
36642;Biométrico;1,416209139
36643;Biométrico;0,180081756
36644;Biométrico;0,187415918
36645;Biométrico;2,907570208
36646;Biométrico;0,968146838
36647;Biométrico;0,459314802
36648;Biométrico;0,302538268
36649;Biométrico;1,236569409
36650;Biométrico;4,671102595
36651;Biométrico;1,497263925
36652;Biométrico;1,973931198
36653;Biométrico;1,981514881
36654;Biométrico;0,938736175
36655;Biométrico;0,925281795
36656;Biométrico;0,509096825
36657;Biométrico;0,06673373
36658;Biométrico;1,206387272
36659;Biométrico;1,589870817
36660;Biométrico;3,940491469
36661;Biométrico;7,412987812
36662;Biométrico;1,701276111
36663;Biométrico;1,273803575
36664;Biométrico;0,135665937
36665;Biométrico;2,520901372
36666;Biométrico;0,688200879
36667;Biométrico;0,089907564
36668;Biométrico;0,909233544
36669;Biométrico;0,543175499
36670;Biométrico;0,345287984
36671;Biométrico;1,160632283
36672;Biométrico;0,04230652
36673;Biométrico;1,197127422
36674;Biométrico;0,367609978
36675;Biométrico;3,456199528
36676;Biométrico;2,774784749
36677;Biométrico;0,45701304
36678;Biométrico;1,681723881
36679;Biométrico;2,947808562
36680;Biométrico;0,990185612
36681;Biométrico;0,347109356
36682;Biométrico;1,143428027
36683;Biométrico;0,482835555
36684;Biométrico;0,59768537
36685;Biométrico;0,972677419
36686;Biométrico;5,049114955
36687;Biométrico;0,175027543
36688;Biométrico;0,848024946
36689;Biométrico;0,23495747
36690;Biométrico;0,991387544
36691;Biométrico;1,136933427
36692;Biométrico;1,62102236
36693;Biométrico;1,931487528
36694;Biométrico;7,035847884
36695;Biométrico;0,904419263
36696;Biométrico;0,591623414
36697;Biométrico;0,360218342
36698;Biométrico;1,988804557
36699;Biométrico;0,388087374
36700;Biométrico;5,390710564
36701;Biométrico;4,154837509
36702;Biométrico;2,243847103
36703;Biométrico;0,913830608
36704;Biométrico;0,244689288
36705;Biométrico;0,871688507
36706;Biométrico;0,570013545
36707;Biométrico;0,18730383
36708;Biométrico;2,436833409
36709;Biométrico;2,310392747
36710;Biométrico;0,420540397
36711;Biométrico;0,541735437
36712;Biométrico;1,024707799
36713;Biométrico;1,333481764
36714;Biométrico;0,044864696
36715;Biométrico;3,939994854
36716;Biométrico;0,54315106
36717;Biométrico;2,067001919
36718;Biométrico;0,556088102
36719;Biométrico;0,89794483
36720;Biométrico;1,579121632
36721;Biométrico;2,078686172
36722;Biométrico;1,45272563
36723;Biométrico;0,390969232
36724;Biométrico;0,718980199
36725;Biométrico;1,275818352
36726;Biométrico;1,258166475
36727;Biométrico;0,740151059
36728;Biométrico;0,084590093
36729;Biométrico;0,216277072
36730;Biométrico;1,43363542
36731;Biométrico;1,440767545
36732;Biométrico;10,12026468
36733;Biométrico;0,051569997
36734;Biométrico;0,420266667
36735;Biométrico;0,347571017
36736;Biométrico;5,772894708
36737;Biométrico;0,093363089
36738;Biométrico;0,165745064
36739;Biométrico;4,338650649
36740;Biométrico;0,34812031
36741;Biométrico;0,173978589
36742;Biométrico;0,234315226
36743;Biométrico;2,226992504
36744;Biométrico;3,83819958
36745;Biométrico;4,680984903
36746;Biométrico;1,384681658
36747;Biométrico;2,182244432
36748;Biométrico;0,591233547
36749;Biométrico;0,51837446
36750;Biométrico;0,572086143
36751;Biométrico;1,855524132
36752;Biométrico;0,8871346
36753;Biométrico;0,28232133
36754;Biométrico;0,373103098
36755;Biométrico;0,748508582
36756;Biométrico;1,769571479
36757;Biométrico;1,751342894
36758;Biométrico;1,783246652
36759;Biométrico;0,002054742
36760;Biométrico;5,053368572
36761;Biométrico;1,133137203
36762;Biométrico;6,089796397
36763;Biométrico;0,427199153
36764;Biométrico;0,16447564
36765;Biométrico;0,572862337
36766;Biométrico;2,912513235
36767;Biométrico;0,240296283
36768;Biométrico;4,223025169
36769;Biométrico;0,359549587
36770;Biométrico;0,403806487
36771;Biométrico;1,431559081
36772;Biométrico;0,603401591
36773;Biométrico;0,475254869
36774;Biométrico;0,083961522
36775;Biométrico;0,120957173
36776;Biométrico;2,043752747
36777;Biométrico;1,75961844
36778;Biométrico;0,668219931
36779;Biométrico;1,723097531
36780;Biométrico;0,181713675
36781;Biométrico;4,490703121
36782;Biométrico;1,750780232
36783;Biométrico;0,031377969
36784;Biométrico;0,066843429
36785;Biométrico;3,648010619
36786;Biométrico;4,573326096
36787;Biométrico;0,26697903
36788;Biométrico;1,821218441
36789;Biométrico;1,0289179
36790;Biométrico;0,389328602
36791;Biométrico;0,839034641
36792;Biométrico;2,700264406
36793;Biométrico;1,67428584
36794;Biométrico;2,174726753
36795;Biométrico;0,94547492
36796;Biométrico;0,816334811
36797;Biométrico;0,57924827
36798;Biométrico;0,651638539
36799;Biométrico;1,244486487
36800;Biométrico;2,893014317
36801;Biométrico;0,500188128
36802;Biométrico;0,502509869
36803;Biométrico;1,699886863
36804;Biométrico;0,358566518
36805;Biométrico;1,251884268
36806;Biométrico;0,326567485
36807;Biométrico;0,485283371
36808;Biométrico;1,217251804
36809;Biométrico;1,054774433
36810;Biométrico;0,319202504
36811;Biométrico;1,664232984
36812;Biométrico;1,627736846
36813;Biométrico;0,893783062
36814;Biométrico;0,953300159
36815;Biométrico;1,372752551
36816;Biométrico;4,965973115
36817;Biométrico;3,283020627
36818;Biométrico;0,001885078
36819;Biométrico;4,570023812
36820;Biométrico;6,085217537
36821;Biométrico;0,955854707
36822;Biométrico;0,776617461
36823;Biométrico;0,010842179
36824;Biométrico;0,735040419
36825;Biométrico;0,162449735
36826;Biométrico;0,206620613
36827;Biométrico;0,706136499
36828;Biométrico;1,78977945
36829;Biométrico;0,254493507
36830;Biométrico;0,188201426
36831;Biométrico;1,256531692
36832;Biométrico;1,577054958
36833;Biométrico;6,807921651
36834;Biométrico;0,249456202
36835;Biométrico;0,494990043
36836;Biométrico;3,057469182
36837;Biométrico;1,982418563
36838;Biométrico;0,570340556
36839;Biométrico;1,949151544
36840;Biométrico;1,926359256
36841;Biométrico;0,173815073
36842;Biométrico;0,742230786
36843;Biométrico;2,51686783
36844;Biométrico;0,478609661
36845;Biométrico;0,209531011
36846;Biométrico;2,582874614
36847;Biométrico;1,814976057
36848;Biométrico;1,627961887
36849;Biométrico;0,314392168
36850;Biométrico;4,433275995
36851;Biométrico;0,708738991
36852;Biométrico;6,545725511
36853;Biométrico;2,174904244
36854;Biométrico;0,581418582
36855;Biométrico;0,611537498
36856;Biométrico;0,078955889
36857;Biométrico;3,226628003
36858;Biométrico;0,185060579
36859;Biométrico;1,409975054
36860;Biométrico;0,211300056
36861;Biométrico;0,506598327
36862;Biométrico;0,308356819
36863;Biométrico;2,803990293
36864;Biométrico;0,175658572
36865;Biométrico;2,061846997
36866;Biométrico;1,342852575
36867;Biométrico;0,461138842
36868;Biométrico;2,457499601
36869;Biométrico;1,45940931
36870;Biométrico;3,94716226
36871;Biométrico;2,249689205
36872;Biométrico;0,386279708
36873;Biométrico;0,004253334
36874;Biométrico;0,706785893
36875;Biométrico;6,364803692
36876;Biométrico;0,552822549
36877;Biométrico;0,579231262
36878;Biométrico;2,235836955
36879;Biométrico;1,433031187
36880;Biométrico;1,360399039
36881;Biométrico;0,972892514
36882;Biométrico;1,84058949
36883;Biométrico;0,569979693
36884;Biométrico;0,692222311
36885;Biométrico;0,733393027
36886;Biométrico;0,506882018
36887;Biométrico;2,380588204
36888;Biométrico;0,440470319
36889;Biométrico;3,408728929
36890;Biométrico;0,985580798
36891;Biométrico;1,088829797
36892;Biométrico;1,447010417
36893;Biométrico;0,022475361
36894;Biométrico;1,975945334
36895;Biométrico;0,421844056
36896;Biométrico;2,917270546
36897;Biométrico;0,90173266
36898;Biométrico;0,880761261
36899;Biométrico;1,759746054
36900;Biométrico;0,450511253
36901;Biométrico;0,859033111
36902;Biométrico;0,548158639
36903;Biométrico;0,412131053
36904;Biométrico;2,348462554
36905;Biométrico;1,613408343
36906;Biométrico;0,829350181
36907;Biométrico;0,441387809
36908;Biométrico;0,0462053
36909;Biométrico;2,231937611
36910;Biométrico;0,238968641
36911;Biométrico;0,729387572
36912;Biométrico;0,358323309
36913;Biométrico;3,085593247
36914;Biométrico;0,175198028
36915;Biométrico;3,07473875
36916;Biométrico;0,562369157
36917;Biométrico;1,292008806
36918;Biométrico;0,543698795
36919;Biométrico;2,602355784
36920;Biométrico;0,842369141
36921;Biométrico;0,189209119
36922;Biométrico;5,287642486
36923;Biométrico;1,341640411
36924;Biométrico;0,110469504
36925;Biométrico;0,539967139
36926;Biométrico;0,060847612
36927;Biométrico;0,560644038
36928;Biométrico;0,950331118
36929;Biométrico;1,620934171
36930;Biométrico;2,426796299
36931;Biométrico;0,480600047
36932;Biométrico;3,969317298
36933;Biométrico;0,035425886
36934;Biométrico;1,097219692
36935;Biométrico;0,452161198
36936;Biométrico;0,759121009
36937;Biométrico;0,244679566
36938;Biométrico;0,460368362
36939;Biométrico;3,598141086
36940;Biométrico;0,27104629
36941;Biométrico;0,272868948
36942;Biométrico;1,180158149
36943;Biométrico;0,109947124
36944;Biométrico;5,868604472
36945;Biométrico;0,908315263
36946;Biométrico;0,02959862
36947;Biométrico;1,252578704
36948;Biométrico;1,354141151
36949;Biométrico;0,306778201
36950;Biométrico;0,195421357
36951;Biométrico;1,410569281
36952;Biométrico;1,593138687
36953;Biométrico;0,395580553
36954;Biométrico;0,547198154
36955;Biométrico;4,807647513
36956;Biométrico;1,357217615
36957;Biométrico;0,478498578
36958;Biométrico;0,014095328
36959;Biométrico;0,652957545
36960;Biométrico;0,053844787
36961;Biométrico;2,150668607
36962;Biométrico;1,03902704
36963;Biométrico;1,533784705
36964;Biométrico;0,609603283
36965;Biométrico;3,025979252
36966;Biométrico;0,263636986
36967;Biométrico;0,015931225
36968;Biométrico;0,128302306
36969;Biométrico;0,878072898
36970;Biométrico;0,842015908
36971;Biométrico;2,531314325
36972;Biométrico;0,042181187
36973;Biométrico;0,150069896
36974;Biométrico;0,181139794
36975;Biométrico;0,899713106
36976;Biométrico;1,633388788
36977;Biométrico;0,068734168
36978;Biométrico;0,222033584
36979;Biométrico;3,275857137
36980;Biométrico;2,237869535
36981;Biométrico;0,22762755
36982;Biométrico;1,942668936
36983;Biométrico;0,585398263
36984;Biométrico;2,643004642
36985;Biométrico;1,537523345
36986;Biométrico;1,277178508
36987;Biométrico;3,642166099
36988;Biométrico;1,117150857
36989;Biométrico;4,891749394
36990;Biométrico;0,135637985
36991;Biométrico;2,720459136
36992;Biométrico;0,478487575
36993;Biométrico;1,280548807
36994;Biométrico;2,496477086
36995;Biométrico;0,50483504
36996;Biométrico;0,143118813
36997;Biométrico;2,612961963
36998;Biométrico;1,488739517
36999;Biométrico;1,674734916
37000;Biométrico;0,185015766
37001;Biométrico;0,632507534
37002;Biométrico;1,778308074
37003;Biométrico;1,400627583
37004;Biométrico;2,940403094
37005;Biométrico;1,287691307
37006;Biométrico;0,368542514
37007;Biométrico;0,714304751
37008;Biométrico;4,513341354
37009;Biométrico;0,147255559
37010;Biométrico;0,810681313
37011;Biométrico;0,492698481
37012;Biométrico;1,065581251
37013;Biométrico;2,997287326
37014;Biométrico;2,219825266
37015;Biométrico;0,516005413
37016;Biométrico;4,009832035
37017;Biométrico;2,915073827
37018;Biométrico;1,837798207
37019;Biométrico;0,271430123
37020;Biométrico;0,272975119
37021;Biométrico;0,496714472
37022;Biométrico;1,117353316
37023;Biométrico;0,725081322
37024;Biométrico;1,009372054
37025;Biométrico;0,668988073
37026;Biométrico;0,77955718
37027;Biométrico;2,547600456
37028;Biométrico;1,252550455
37029;Biométrico;0,976369239
37030;Biométrico;3,949054053
37031;Biométrico;0,752133345
37032;Biométrico;0,467261654
37033;Biométrico;1,626555582
37034;Biométrico;0,749443365
37035;Biométrico;0,199659414
37036;Biométrico;0,142430065
37037;Biométrico;2,500307393
37038;Biométrico;0,307850152
37039;Biométrico;0,874993784
37040;Biométrico;3,288124752
37041;Biométrico;0,050892549
37042;Biométrico;3,054764213
37043;Biométrico;1,713261714
37044;Biométrico;1,38073232
37045;Biométrico;0,640177109
37046;Biométrico;0,182477803
37047;Biométrico;1,336794956
37048;Biométrico;1,771378061
37049;Biométrico;2,094748371
37050;Biométrico;0,379800606
37051;Biométrico;0,213108073
37052;Biométrico;0,00374373
37053;Biométrico;0,173500605
37054;Biométrico;3,359637228
37055;Biométrico;1,698689037
37056;Biométrico;0,786827022
37057;Biométrico;0,099258227
37058;Biométrico;0,067363511
37059;Biométrico;0,484830918
37060;Biométrico;1,46586852
37061;Biométrico;1,553909494
37062;Biométrico;1,318274229
37063;Biométrico;2,525774132
37064;Biométrico;0,279894941
37065;Biométrico;0,53925517
37066;Biométrico;0,703089986
37067;Biométrico;0,239780487
37068;Biométrico;0,776025355
37069;Biométrico;0,550752679
37070;Biométrico;0,546076784
37071;Biométrico;1,287602595
37072;Biométrico;2,083734827
37073;Biométrico;0,931371229
37074;Biométrico;0,57045354
37075;Biométrico;1,367274416
37076;Biométrico;0,402982261
37077;Biométrico;0,994631964
37078;Biométrico;1,71232992
37079;Biométrico;3,441055407
37080;Biométrico;0,071676137
37081;Biométrico;0,127993883
37082;Biométrico;0,396824832
37083;Biométrico;0,087344064
37084;Biométrico;0,793527756
37085;Biométrico;0,026962844
37086;Biométrico;0,941725244
37087;Biométrico;1,785893994
37088;Biométrico;2,164236041
37089;Biométrico;0,921749132
37090;Biométrico;0,310289546
37091;Biométrico;0,184904064
37092;Biométrico;2,642800019
37093;Biométrico;0,207898545
37094;Biométrico;4,811076437
37095;Biométrico;0,529581032
37096;Biométrico;6,302837143
37097;Biométrico;2,213655022
37098;Biométrico;1,768550229
37099;Biométrico;0,853589084
37100;Biométrico;4,023069225
37101;Biométrico;1,154206485
37102;Biométrico;2,291725078
37103;Biométrico;0,091610659
37104;Biométrico;2,534749519
37105;Biométrico;0,290325106
37106;Biométrico;5,188576441
37107;Biométrico;0,877968405
37108;Biométrico;1,172623
37109;Biométrico;0,765667876
37110;Biométrico;0,77563498
37111;Biométrico;0,855089382
37112;Biométrico;0,212649207
37113;Biométrico;0,032182669
37114;Biométrico;0,112285566
37115;Biométrico;0,1530703
37116;Biométrico;3,354899048
37117;Biométrico;1,065500671
37118;Biométrico;1,451860152
37119;Biométrico;0,04842713
37120;Biométrico;0,265275117
37121;Biométrico;1,150568631
37122;Biométrico;0,511339917
37123;Biométrico;0,125075794
37124;Biométrico;0,657120274
37125;Biométrico;0,972519315
37126;Biométrico;2,528681323
37127;Biométrico;0,726157058
37128;Biométrico;1,185789139
37129;Biométrico;0,433630347
37130;Biométrico;0,447607567
37131;Biométrico;0,109452089
37132;Biométrico;1,502569434
37133;Biométrico;2,011899339
37134;Biométrico;1,28530362
37135;Biométrico;1,436984975
37136;Biométrico;1,12044964
37137;Biométrico;3,39206055
37138;Biométrico;0,849959961
37139;Biométrico;0,892394947
37140;Biométrico;0,062857547
37141;Biométrico;2,881409609
37142;Biométrico;1,919928283
37143;Biométrico;0,296356395
37144;Biométrico;2,408890656
